유기번호,품종,나이,체중,색상,성별,중성화여부,상태,접수일,발견장소,특징,이미지,기준날짜
430365202200585,스피츠,2018(년생),5.00(Kg),흰,M,U,종료(반환),20221024,태평동 나무쉼터동물병원 주변 ,.,http://www.animal.go.kr/files/shelter/2022/10/202210241910178.png,20221110
427341202200650,믹스견,2014(년생),6(Kg),흰검,F,U,보호중,20221024,동인동3가 192-73,순함,http://www.animal.go.kr/files/shelter/2022/10/202210241010476.jpg,20221110
441391202202625,믹스견,2020(년생),30(Kg),갈,F,N,보호중,20221024,비전 1동 : 비전동 849-1 부근,"왼쪽 앞발에 올무가 감겨 상처 있음, 순함",http://www.animal.go.kr/files/shelter/2022/10/202210241610869.jpg,20221110
441391202202624,믹스견,2022(년생),8(Kg),갈,M,N,종료(반환),20221024,송탄동 : 모곡동 442-4 ,순하고 사람을 잘 따름,http://www.animal.go.kr/files/shelter/2022/10/202210241110348[1].jpg,20221110
441391202202623,믹스견,2020(년생),17(Kg),기타,F,N,종료(반환),20221024,송탄동 : 모곡동 442-4 ,"사람을 잘 따르며 순함, 똘똘해 보임",http://www.animal.go.kr/files/shelter/2022/10/202210241110142[1].jpg,20221110
441391202202622,믹스견,2022(60일미만)(년생),3(Kg),흰,F,N,보호중,20221024,진위면 : 야막길 108-86 ,"60일 추정, 귀엽고 사랑스럽다 ",http://www.animal.go.kr/files/shelter/2022/10/202210241110206.jpg,20221110
441391202202621,믹스견,2022(60일미만)(년생),2.5(Kg),갈,F,N,종료(자연사),20221024,진위면 : 하북리 143-1 ,"50일 추정, 귀엽고 사랑스럽다 ",http://www.animal.go.kr/files/shelter/2022/10/202210241110478.jpg,20221110
441391202202620,믹스견,2022(60일미만)(년생),2(Kg),갈검,F,N,종료(자연사),20221024,진위면 : 하북리 358-3 ,"50일 추정, 왼쪽 앞발 기형, 귀엽고 사랑스럽다 ",http://www.animal.go.kr/files/shelter/2022/10/202210241010452.jpg,20221110
441417202201117,푸들,2019(년생),5(Kg),갈,M,N,보호중,20221024,용문산관광지 주변 오촌리다리앞 버스정류장,"검은 옷을 입음, 순함",http://www.animal.go.kr/files/shelter/2022/10/202210250810881.jpeg,20221110
441386202201095,믹스견,2019(년생),15(Kg),흰갈,M,N,보호중,20221024,중동 1298,"순함, 호기심 많음",http://www.animal.go.kr/files/shelter/2022/10/202210241110331.jpg,20221110
441408202200958,믹스견,2020(년생),19.5(Kg),흰갈,M,N,보호중,20221024,원곡면 남북대로 1048-26,사람을 잘 따름,http://www.animal.go.kr/files/shelter/2022/10/202210241710940.jpg,20221110
441408202200957,믹스견,2019(년생),18.9(Kg),갈회,M,N,보호중,20221024,양성면 노곡리 814,사람을 잘 따름,http://www.animal.go.kr/files/shelter/2022/10/202210241710660.jpg,20221110
441408202200955,진도견,2020(년생),15(Kg),흰,F,N,종료(입양),20221024,원곡면 천덕산로 531-8,뒷다리 파행,http://www.animal.go.kr/files/shelter/2022/10/202210241710762.jpg,20221110
429363202200704,라브라도 리트리버,2021(년생),40(Kg),검,M,N,보호중,20221024,광산구 월곡119,"22-1076 둥거, 목줄착용",http://www.animal.go.kr/files/shelter/2022/10/202210241610164.jpg,20221110
429362202201016,믹스견,2022(년생),5.5(Kg),흰,M,N,보호중,20221024,북구 풍향동,22-1078 풍차,http://www.animal.go.kr/files/shelter/2022/10/202210241510229[1].jpg,20221110
429362202201015,믹스견,2022(년생),3.5(Kg),흰,F,N,보호중,20221024,북구 본촌동,22-1077 운산,http://www.animal.go.kr/files/shelter/2022/10/202210241510799[1].jpg,20221110
429362202201014,믹스견,2019(년생),15(Kg),흰,F,U,보호중,20221024,북구 북부소방서,"22-1075 영차, 목줄착용",http://www.animal.go.kr/files/shelter/2022/10/202210241510235.jpg,20221110
426340202200520,믹스견,2022(년생),15(Kg),흰,M,N,종료(반환),20221024,사라저수지산책로,순함,http://www.animal.go.kr/files/shelter/2022/10/202210241210366.jpg,20221110
441394202202258,믹스견,2016(년생),5(Kg),흰,F,U,종료(입양),20221024,고양동  673 부근,하늘색 하네스착용.곤색상의착용,http://www.animal.go.kr/files/shelter/2022/10/202210241510565.jpg,20221110
441394202202253,믹스견,2022(년생),3.6(Kg),흰금,F,N,보호중,20221024,용두동 475-95 부근,강아지,http://www.animal.go.kr/files/shelter/2022/10/202210241410870.jpg,20221110
441394202202242,믹스견,2022(년생),1.5(Kg),갈,M,N,보호중,20221024,장항동 516-7부근,강아지(임시보호22.10.24~12.23),http://www.animal.go.kr/files/shelter/2022/10/202210240910783.jpg,20221110
441374202201225,불독,2020(년생),13(Kg),흰,F,N,종료(반환),20221024,권선구 경수대로 270(버스터미널 근처),동물등록됨,http://www.animal.go.kr/files/shelter/2022/10/202210241610532.jpeg,20221110
442435202200143,보더 콜리,2020(년생),20(Kg),흰검,F,N,종료(반환),20221024,강현119안전센터,나이추정. 119신고접수되어 포획 후 인계됨. 공격성은 없음,http://www.animal.go.kr/files/shelter/2022/10/202210241310353.jpg,20221110
441401202201528,진도견,2020(년생),21(Kg),흰갈,M,N,보호중,20221024,정왕동 876-94,"검정, 빨간색줄무늬 목걸이 착용 ",http://www.animal.go.kr/files/shelter/2022/10/202210241210463.jpg,20221110
441554202201729,믹스견,2021(년생),6.20(Kg),흰검,M,N,종료(입양),20221024,광주시 송정동 일대,"10-70, 칩없음, 귀엽고 활발한 성격, 온순하고 사람을 좋아해요",http://www.animal.go.kr/files/shelter/2022/10/202210242010621.jpg,20221110
441554202201728,포메라니안,2017(년생),5.00(Kg),갈,F,N,종료(반환),20221024,광주시 태전동 일대,"10-69, 칩있음, 미용되어있는 상태, 토실토실한 귀염둥이",http://www.animal.go.kr/files/shelter/2022/10/202210241910631.jpg,20221110
442420202200696,사모예드,2016(년생),18(Kg),흰,M,N,종료(반환),20221024,교동 종합경기장,온순함,http://www.animal.go.kr/files/shelter/2022/10/202210241810934.jpg,20221110
442421202200254,믹스견,2018(년생),15(Kg),흰갈,F,N,보호중,20221024,동해시 망상동 사문4길 20,상태양호,http://www.animal.go.kr/files/shelter/2022/10/202210241710862.jpg,20221110
441406202201218,시츄,2017(년생),2.51(Kg),흰검,F,U,종료(입양),20221024,문산리 81-16,"5살추정, 순함",http://www.animal.go.kr/files/shelter/2022/10/20221024111067[1].jpg,20221110
431371202200529,말티즈,2017(년생),3.2(Kg),흰,F,N,보호중,20221024,동구 울산과학대 부근,미용되어있음,http://www.animal.go.kr/files/shelter/2022/10/202210241610761.jpg,20221110
441570202200864,믹스견,2022(년생),2.60(Kg),금갈,F,N,보호중,20221024,오금동 172-2,매우온순함,http://www.animal.go.kr/files/shelter/2022/10/202210241910603.jpg,20221110
441570202200863,믹스견,2022(년생),2.90(Kg),흰,M,N,보호중,20221024,오금동 172-2,매우온순함,http://www.animal.go.kr/files/shelter/2022/10/202210241910521.jpg,20221110
441570202200862,믹스견,2022(년생),2.50(Kg),갈검,F,N,보호중,20221024,오금동 172-2,매우온순함,http://www.animal.go.kr/files/shelter/2022/10/202210241910419.jpg,20221110
441570202200861,믹스견,2022(년생),2.90(Kg),흰갈회,M,N,보호중,20221024,오금동 172-2,매우온순함,http://www.animal.go.kr/files/shelter/2022/10/20221024191071[1].jpg,20221110
441570202200860,믹스견,2022(년생),2.80(Kg),갈회,M,N,보호중,20221024,오금동 172-2,매우온순함,http://www.animal.go.kr/files/shelter/2022/10/202210241910270.jpg,20221110
441570202200859,믹스견,2022(년생),3.00(Kg),갈검,M,N,보호중,20221024,오금동 172-2,매우온순함,http://www.animal.go.kr/files/shelter/2022/10/202210241910729.jpg,20221110
441416202200550,믹스견,2018(년생),3.0(Kg),갈검,F,N,종료(반환),20221024,아이캐슬 풀빌라 단지내,"아이캐슬키즈 풀빌라 단지내 발견(북면 백둔로) 발견, 목줄/목걸이 X",http://www.animal.go.kr/files/shelter/2022/10/202210311710398.jpg,20221110
441416202200549,믹스견,2019(년생),15.0(Kg),흰검,M,N,보호중,20221024,메이플랜드 단지내,"청평소방서에서 인수받음. 메이플랜드(청평 상천리) 부근 발견, 붉은색(징박혀있음) 목걸이 착용/목줄 X",http://www.animal.go.kr/files/shelter/2022/10/202210241710786.jpg,20221110
441416202200548,믹스견,2018(년생),23.0(Kg),흰,F,N,보호중,20221024,청평파크 부근 배회,"청평소방서에서 인수받음 .청평파크 부근 배회,  붉은색 목걸이 착용/목줄 X, 도로변 배회",http://www.animal.go.kr/files/shelter/2022/10/202210241710841.jpg,20221110
441400202200582,믹스견,2022(년생),4(Kg),흰갈,M,N,종료(입양),20221024,성호대로141,식욕부진,http://www.animal.go.kr/files/shelter/2022/10/202210241710976[1].jpg,20221110
441400202200581,믹스견,2018(년생),17(Kg),흰,M,N,종료(반환),20221024,성호대로141,빨간색목걸이과 스텐목줄착용,http://www.animal.go.kr/files/shelter/2022/10/202210241610107.jpg,20221110
441400202200580,푸들,2012(년생),6(Kg),갈,F,U,종료(반환),20221024,조은오산병원,노란색목줄과 옷착용,http://www.animal.go.kr/files/shelter/2022/10/202210241310404[1].jpg,20221110
441404202201111,믹스견,2020(년생),4(Kg),금,F,N,종료(입양),20221024,초이터널근처,순하고   귀여움,http://www.animal.go.kr/files/shelter/2022/10/202210241310850.jpg,20221110
441405202202838,믹스견,2020(년생),27(Kg),흰,M,N,보호중,20221024,처인구 원삼면  학일리 304-1,"덩치 큰 아이의 순수한 표정 ,매력이 넘친다!",http://www.animal.go.kr/files/shelter/2022/10/20221024161073.jpg,20221110
441405202202837,믹스견,2022(년생),2.65(Kg),흰,M,N,종료(입양),20221024,처인구 원삼면 독성리 238-5,"겨울 무릎용 강아지,체온을 나눠 줄 아이",http://www.animal.go.kr/files/shelter/2022/10/202210241610412.jpg,20221110
441405202202835,믹스견,2018(년생),25(Kg),흰,M,N,종료(반환),20221024,기흥구 지곡동 251-2,"세월이 느껴지는 외모,강인함이 느껴진다(귀 뒤쪽 상처)",http://www.animal.go.kr/files/shelter/2022/10/202210241510329.jpg,20221110
441405202202829,믹스견,2019(년생),23(Kg),흰,M,N,보호중,20221024,처인구 관내,든든한 지구여행의 동반자가 되어 줄 아이.,http://www.animal.go.kr/files/shelter/2022/10/202210241010705.jpg,20221110
441405202202828,믹스견,2021(년생),15(Kg),흰,M,N,보호중,20221024,처인구 관내,"살랑살랑,부비부비,요런 애교쟁이는 첨 !!!(파란 천 목줄에 쇠 체인 리드줄)",http://www.animal.go.kr/files/shelter/2022/10/202210241010856.jpg,20221110
441405202202827,푸들,2021(년생),4.7(Kg),흰,M,Y,종료(입양),20221024,기흥구 동부대로 1465(터널내),"영리한 눈빛을 하고 있는 개린이,친화성 갑.",http://www.animal.go.kr/files/shelter/2022/10/202210241010949.jpg,20221110
441553202202921,시츄,2016(년생),7(Kg),흰갈,M,U,종료(반환),20221024,반송동 14-6번지 인근,주인과 연락됨,http://www.animal.go.kr/files/shelter/2022/10/202210241610333.jpg,20221110
441553202202914,믹스견,2018(년생),17(Kg),흰,F,U,보호중,20221024,윤건릉 앞,"낯가림없이 매우 순한 진도믹스견, 목줄에 익숙한것 같음, 왼쪽 뒷다리 절뚝거림",http://www.animal.go.kr/files/shelter/2022/10/202210241210354.jpg,20221110
441397202200392,믹스견,2021(년생),13(Kg),흰갈,F,U,종료(반환),20221023,과천시청에서 인수,"순함,빨간목줄",http://www.animal.go.kr/files/shelter/2022/10/202210240910356.jpg,20221110
441393202202053,요크셔 테리어,2014(년생),3(Kg),갈회,M,Y,종료(반환),20221023,한양대학로55부근,"순함,하얀색옷,빨간색하네스",http://www.animal.go.kr/files/shelter/2022/10/202210240910233.jpg,20221110
441393202202052,믹스견,2021(년생),25(Kg),흰갈,M,N,종료(반환),20221023,사사안골4길 5부근,"검은색목줄,사람좋아함,활발함",http://www.animal.go.kr/files/shelter/2022/10/202210240910252.jpg,20221110
441383202200732,푸들,2019(년생),3.5(Kg),흰,F,U,보호중,20221023,안양박달119안전센터에서 인수,"미용돼있음,순함,칩있음",http://www.animal.go.kr/files/shelter/2022/10/202210240910181.jpg,20221110
442418202200847,믹스견,2019(년생),4(Kg),흰갈,F,N,보호중,20221023,신동 5-11,"온순함, 어미견",http://www.animal.go.kr/files/shelter/2022/10/202210241010847[1].jpg,20221110
442419202200931,말티즈,2015(년생),3.2(Kg),흰,F,N,보호중,20221023,북원주IC교차로부근,걸을때 약간 절음,http://www.animal.go.kr/files/shelter/2022/10/202210260810596.jpg,20221110
442419202200931,말티즈,2015(년생),3.2(Kg),흰,F,N,보호중,20221023,북원주IC교차로부근,걸을때 약간 절음,http://www.animal.go.kr/files/shelter/2022/10/202210260810596.jpg,20221110
430366202200352,비글,2018(년생),8(Kg),흰갈검,F,U,종료(반환),20221023,용문동 259-17 부근,주인반환,http://www.animal.go.kr/files/shelter/2022/10/202210242010755.png,20221110
430366202200350,시츄,2019(년생),4(Kg),흰갈,F,U,종료(반환),20221023,용문동 220-1 부근,주인반환 예정,http://www.animal.go.kr/files/shelter/2022/10/20221024101073.png,20221110
430366202200349,믹스견,2019(년생),6(Kg),흰,M,U,종료(반환),20221023,복수동로 74번길 36부근,주인반환 예정,http://www.animal.go.kr/files/shelter/2022/10/202210241010514.png,20221110
430366202200348,푸들,2021(년생),3(Kg),갈,M,U,종료(반환),20221023,복수동 서부 소방소 부근,없음,http://www.animal.go.kr/files/shelter/2022/10/202210241010855.png,20221110
430366202200347,요크셔 테리어,2008(년생),3.5(Kg),흰회,F,U,종료(반환),20221023,내동 초등학교 부근,주인반환,http://www.animal.go.kr/files/shelter/2022/10/202210241010932.png,20221110
430365202200584,믹스견,2018(년생),9.00(Kg),흰,M,U,종료(반환),20221023,석교동 94-50 번지 주변 ,.,http://www.animal.go.kr/files/shelter/2022/10/202210241910571.png,20221110
442434202200344,라브라도 리트리버,2015(년생),12(Kg),흰,M,U,종료(반환),20221023,강원도 고성군 토성면 봉포리,순하고 귀여움,http://www.animal.go.kr/files/shelter/2022/10/202210251710533.jpg,20221110
426334202200994,믹스견,2019(년생),25(Kg),흰,M,U,보호중,20221023,감천항로225 플러스 스포츠센터,얼굴 왼편에 상처가 있음,http://www.animal.go.kr/files/shelter/2022/10/202210251810351.jpg,20221110
441394202202238,진도견,2019(년생),14(Kg),흰,F,U,종료(반환),20221023,덕은동 520-202 부근,검정색 하네스 착용,http://www.animal.go.kr/files/shelter/2022/10/202210231510372.jpg,20221110
441394202202237,믹스견,2019(년생),17(Kg),금검,M,U,종료(반환),20221023,덕은동 520-202 부근,검정색 하네스 착용,http://www.animal.go.kr/files/shelter/2022/10/202210231410473.jpg,20221110
441394202202235,믹스견,2017(년생),6.5(Kg),흰금,M,N,종료(반환),20221023,설문동 706-39,빨간색목줄 착용,http://www.animal.go.kr/files/shelter/2022/10/202210231410754.jpg,20221110
441374202201222,믹스견,2015(년생),5.7(Kg),흰,M,N,보호중,20221023,영통구 광교호수로 165,"잠복고환, 결막염",http://www.animal.go.kr/files/shelter/2022/10/202210241310607.jpg,20221110
426326202200649,믹스견,2020(년생),5.5(Kg),검,F,U,보호중,20221023,암남동 761,"양말신은것같은발,온순함,사람을잘따름",http://www.animal.go.kr/files/shelter/2022/11/202211031611730.jpg,20221110
428357202201112,믹스견,2019(년생),4.98(Kg),갈,F,N,보호중,20221023,덕포리909 부근,"들개,포악",http://www.animal.go.kr/files/shelter/2022/10/202210302310217.jpg,20221110
431372202200571,닥스훈트,2018(년생),9(Kg),갈,M,N,종료(반환),20221023,북구 염포 성원상떼빌 115동,내장칩 있음/견주연락안됨,http://www.animal.go.kr/files/shelter/2022/10/202210251010748.jpg,20221110
431373202201403,시바,2021(년생),8.1(Kg),흰,M,N,보호중,20221023,두동면 은을길 100-9,목테착용/순함,http://www.animal.go.kr/files/shelter/2022/10/202210241610866.jpg,20221110
428353202201205,슈나우져,2014(년생),3.3(Kg),흰회,F,U,종료(반환),20221023,남동구 은봉로165번길 24,"눈썹흰색, 순함",http://www.animal.go.kr/files/shelter/2022/10/202210241210303.jpg,20221110
428353202201203,믹스견,2020(년생),8(Kg),흰갈,M,N,보호중,20221023,남동구 앵고개로 928,경계성 입질 있음,http://www.animal.go.kr/files/shelter/2022/10/202210241210734[1].jpg,20221110
428353202201199,포메라니안,2017(년생),5.8(Kg),흰,F,Y,종료(반환),20221023,남동구 석산로197번길 10,주인반환,http://www.animal.go.kr/files/shelter/2022/10/202210241210885.jpg,20221110
427342202200608,비숑 프리제,2017(년생),5(Kg),흰,F,U,보호중,20221023,공항교,보라색 가슴줄 착용,http://www.animal.go.kr/files/shelter/2022/10/202210251010322.jpg,20221110
441399202202611,믹스견,2022(년생),9.5(Kg),흰검,F,U,보호중,20221023,일패동,목줄없고 온순함.,http://www.animal.go.kr/files/shelter/2022/10/202210232310672.jpg,20221110
