"RD_ID","유기번호","접수일","발견장소","품종","색상","나이","체중","상태","성별","중성화여부","특징","썸네일","이미지","공고시작일","공고마감일","기준일자","보호소코드"
2384,441408202200978,"20221103","중앙대학로 80","믹스견","갈","2021","17.1","보호중","F","N","소심함, 마른 체형","http://www.animal.go.kr/files/shelter/2022/11/202211041711161_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211041711161.jpg","20221105","20221115","20221108",44
2385,441408202200979,"20221103","공도 블루밍 APT 114동","믹스견","흰","2020","8.02","보호중","F","N","소심함/초록 목걸이","http://www.animal.go.kr/files/shelter/2022/11/202211041711776_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211041711776.jpg","20221105","20221115","20221108",44
2391,441399202202645,"20221102","다산동","믹스견","검","2022","4.5","종료(반환)","M","N","빨강색 목줄을 착용함.","http://www.animal.go.kr/files/shelter/2022/11/202211021511622_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021511622.jpg","20221102","20221114","20221108",61
2392,442429202200702,"20221102","정선읍 광하리 밭가 부근","믹스견","흰갈","2022","0.8","보호중","F","N","30-40일 정도","http://www.animal.go.kr/files/shelter/2022/11/202211021611954_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021611954.jpg","20221102","20221109","20221108",81
2393,442429202200703,"20221102","정선읍 광하리 밭가 부근","믹스견","흰검","2022","1.3","보호중","F","N","30-410일 정도","http://www.animal.go.kr/files/shelter/2022/11/202211021611933_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021611933.jpg","20221102","20221109","20221108",81
2394,442429202200704,"20221102","정선읍 광하리 밭가 부근","믹스견","흰검","2022","0.83","보호중","F","N","30-40일 정도","http://www.animal.go.kr/files/shelter/2022/11/202211021611367_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021611367.jpg","20221102","20221109","20221108",81
2395,442429202200705,"20221102","정선읍 광하리 밭가 부근","믹스견","흰검","2022","0.98","보호중","F","N","30-40일 정도","http://www.animal.go.kr/files/shelter/2022/11/202211021611248_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021611248.jpg","20221102","20221109","20221108",81
2401,441554202201777,"20221102","광주시 곤지암읍 삼리 일대","믹스견","갈","2021","13.00","보호중","F","N","11-7, 칩없음, 새끼 4마리와 함께 입소, 맨홀 안에서 구조됨","http://www.animal.go.kr/files/shelter/2022/11/202211021711119_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021711119.jpg","20221102","20221114","20221108",48
2402,441554202201778,"20221102","광주시 곤지암읍 삼리 일대","믹스견","흰","2022","0.50","보호중","M","N","11-8, 7일령젖먹이, 모견과 함께 입소, 맨홀 안에서 구조됨","http://www.animal.go.kr/files/shelter/2022/11/202211021711642_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021711642.jpg","20221102","20221114","20221108",48
2403,441554202201779,"20221102","광주시 곤지암읍 삼리 일대","믹스견","흰","2022","0.50","보호중","M","N","11-9, 7일령젖먹이, 모견과 함께 입소, 맨홀 안에서 구조됨","http://www.animal.go.kr/files/shelter/2022/11/202211021711711[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021711711[1].jpg","20221102","20221114","20221108",48
2404,441554202201780,"20221102","광주시 곤지암읍 삼리 일대","믹스견","흰","2022","0.50","보호중","M","N","11-10, 7일령젖먹이, 모견과 함께 입소, 맨홀 안에서 구조됨","http://www.animal.go.kr/files/shelter/2022/11/202211021711467_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021711467.jpg","20221102","20221114","20221108",48
2405,441554202201781,"20221102","광주시 곤지암읍 삼리 일대","믹스견","흰","2022","0.50","보호중","M","N","11-11, 7일령젖먹이, 모견과 함께 입소, 맨홀 안에서 구조됨","http://www.animal.go.kr/files/shelter/2022/11/202211021711512_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021711512.jpg","20221102","20221114","20221108",48
2406,441554202201782,"20221102","광주시 도척면 궁뚤길 일대","믹스견","흰검","2022","10.00","보호중","M","N","11-12, 칩없음, 이갈이중, 귀엽고 순둥순둥한 아가","http://www.animal.go.kr/files/shelter/2022/11/202211021811112_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021811112.jpg","20221102","20221114","20221108",48
2408,429363202200727,"20221102","광산구 우산지구대","푸들","갈","2017","5","종료(반환)","M","Y","22-1104 토이","http://www.animal.go.kr/files/shelter/2022/10/202211021311587_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021311587.jpg","20221102","20221114","20221108",26
2409,429363202200728,"20221102","광산구 송정119","믹스견","갈","2020","12","보호중","M","N","22-1105 방탄","http://www.animal.go.kr/files/shelter/2022/11/202211021611403_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021611403.jpg","20221102","20221114","20221108",26
2411,426326202200655,"20221102","경남중학교 후문 쪽 미도스텐","말티즈","흰","2019","1.5","종료(반환)","F","U","빨간옷착용,미용이되어있음,샴푸향이남","http://www.animal.go.kr/files/shelter/2022/11/202211031611821_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031611821.jpg","20221103","20221114","20221108",18
2425,448535202201802,"20221102","인제로 495","믹스견","흰금","2018","15","보호중","F","U","1-889, 시바믹스로 추정, 겁이 많음, 경계심과 약간의 공격성","http://www.animal.go.kr/files/shelter/2022/11/202211031311823_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031311823.jpeg","20221103","20221114","20221108",18
2426,448535202201803,"20221102","호계로300번길 115-23","믹스견","금","2022","1.5","보호중","F","U","1-890, 2두 동시입소, 온순함, 사람을 좋아함, 접힌귀가 매력적","http://www.animal.go.kr/files/shelter/2022/11/202211031311215_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031311215.jpeg","20221103","20221114","20221108",18
2427,448535202201804,"20221102","호계로300번길 115-23","믹스견","금","2022","1","보호중","M","U","1-891, 2두 동시입소, 온순함, 사람을 좋아함. 접힌 귀가 매력적","http://www.animal.go.kr/files/shelter/2022/11/202211031311860_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031311860.jpeg","20221103","20221114","20221108",18
2428,441404202201154,"20221102","하남지구대근처","믹스견","금","2020","15","보호중","M","N","   앞다리  다침    순하고 사람좋아함","http://www.animal.go.kr/files/shelter/2022/11/202211022011102_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211022011102.jpg","20221102","20221114","20221108",46
2436,427348202201130,"20221102","달성군 가창면 단산5길15 단산지256-3","믹스견","갈검","2016","20","보호중","F","N","겁많음","http://www.animal.go.kr/files/shelter/2022/11/202211021511742[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021511742[1].jpg","20221102","20221114","20221108",95
2437,427348202201131,"20221102","가창면 단산5길15 단산리 256-3","믹스견","흰","2022","2.8","보호중","M","N","2개월 추정","http://www.animal.go.kr/files/shelter/2022/11/202211021711943_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021711943.jpg","20221102","20221114","20221108",95
2448,428358202200203,"20221102","옹진군청 백령면","믹스견","흰","2022","3.3","보호중","F","N","6개월추정","http://www.animal.go.kr/files/shelter/2022/11/202211031311470_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031311470.jpg","20221104","20221118","20221108",12
2449,428358202200204,"20221102","옹진군청 백령면","믹스견","흰","2022","6","보호중","F","N","6개월추정","http://www.animal.go.kr/files/shelter/2022/11/202211031311821_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031311821.jpg","20221104","20221118","20221108",12
2450,428358202200205,"20221102","옹진군청 백령면","믹스견","흰갈","2020","6.98","보호중","F","N","밑에아이들 어미견","http://www.animal.go.kr/files/shelter/2022/11/202211031311127_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031311127.jpg","20221104","20221118","20221108",12
2451,427342202200639,"20221102","롯데 아울렛 부근","믹스견","흰갈","2022","22","보호중","F","U",".","http://www.animal.go.kr/files/shelter/2022/11/202211031011635_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031011635.jpg","20221103","20221114","20221108",27
2452,441374202201269,"20221102","권선구 권광로 77 인근","요크셔 테리어","갈","2014","1.4","종료(반환)","M","Y","빨간옷 착용. 백내장, 사지말단 탈모","http://www.animal.go.kr/files/shelter/2022/11/202211021511737_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021511737.jpg","20221103","20221114","20221108",39
2453,441378202202347,"20221102","은행파출소","포메라니안","갈","2021","4.9","보호중","M","Y","귓병.","http://www.animal.go.kr/files/shelter/2022/10/202211021211279_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021211279.jpg","20221102","20221114","20221108",45
2455,426335202200676,"20221102","부곡4동주민센터","비숑 프리제","흰","2014","5.00","종료(반환)","F","U","현장인계","http://www.animal.go.kr/files/shelter/2022/11/202211031111482_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031111482.jpg","20221103","20221114","20221108",90
2456,426335202200677,"20221102","작장2길 51","믹스견","흰","2018","20.00","보호중","F","U","예민함","http://www.animal.go.kr/files/shelter/2022/11/202211031111152_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031111152.jpg","20221103","20221114","20221108",90
2457,426335202200678,"20221102","작장2길51","믹스견","흰","2022","8.00","보호중","F","U","예민함","http://www.animal.go.kr/files/shelter/2022/11/202211031111958_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211031111958.jpg","20221103","20221114","20221108",90
2458,426338202200478,"20221102","수영로 542","믹스견","흰갈","2018","4","보호중","M","N","순함","http://www.animal.go.kr/files/shelter/2022/11/202211041711788[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211041711788[1].jpg","20221104","20221114","20221108",90
2459,426338202200479,"20221102","동수영중학교","믹스견","검","2022","5","보호중","F","U","예민함","http://www.animal.go.kr/files/shelter/2022/11/202211041711852_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211041711852.jpg","20221104","20221114","20221108",90
2454,431373202201481,"20221102","상북면 등억 천전로 168","말티즈","흰","2014","5.2","보호중","M","N","노견/녹내장/옷착용","http://www.animal.go.kr/files/shelter/2022/11/202211041411168_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211041411168.jpg","20221104","20221114","20221108",29
2460,441391202202820,"20221102","팽성읍 : 송화1리 687 ","믹스견","갈검","2020","22","보호중","F","N","경계심이 많음, 포획틀로 포획","http://www.animal.go.kr/files/shelter/2022/11/202211021411293_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021411293.jpg","20221102","20221114","20221108",47
2461,441391202202822,"20221102","고덕면 : 방축길 109 부근 자동차 전용도로에서 구조됨","골든 리트리버","금","2020","23","보호중","F","N","사람을 잘 따르고 온순하며 관리가 잘 되어 있음","http://www.animal.go.kr/files/shelter/2022/11/202211021511937_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021511937.jpg","20221102","20221114","20221108",47
2462,441391202202828,"20221102","송탄동 : 도일동 615 ","믹스견","흰검","2020","26","보호중","M","N","사람을 잘 따르며 순하고 귀엽다 ","http://www.animal.go.kr/files/shelter/2022/11/20221102171176_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/20221102171176.jpg","20221102","20221114","20221108",47
2463,441401202201592,"20221102","매화동 산27","믹스견","기타","2017","25","종료(반환)","M","N","매우 마름, 자칫 무서워보일 수 있으나 순함, 겁이 조금 있음, 금방 호의적으로 꼬리침","http://www.animal.go.kr/files/shelter/2022/10/202211021111144_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021111144.jpg","20221102","20221114","20221108",41
2464,441401202201597,"20221102","월곶동 461-5 도로가","포메라니안","흰","2012","6.7","보호중","F","U","통통함, 엄청 순함, 꼬리만 남긴 미용 흔적, 발톱관리 안 됨, 걷는게 어색한 듯","http://www.animal.go.kr/files/shelter/2022/10/202211021411159[1]_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021411159[1].jpg","20221102","20221114","20221108",41
2465,441401202201598,"20221102","월곶동 461-5 도로가","포메라니안","흰갈","2007","3.1","보호중","F","U","앙증맞고 귀여움, 얌전하나 엄살 있음, 언더, 치석 심함, 발톱 관리 안 되어있음","http://www.animal.go.kr/files/shelter/2022/10/202211021411348_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021411348.jpg","20221102","20221114","20221108",41
2466,441401202201599,"20221102","월곶동 461-5 도로가","코카 스파니엘","검","2017","10.8","보호중","F","U","털 속에 가려진 흑진주 같은 눈, 순함, 몸 곳곳 부어있음, 털 및 발톱관리 안 되어있음","http://www.animal.go.kr/files/shelter/2022/10/202211021411289_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021411289.jpg","20221102","20221114","20221108",41
2467,427341202200681,"20221102","대구 중구 큰장로 74 ","믹스견","흰","2022","2.5","보호중","F","N","2개월 추정 ","http://www.animal.go.kr/files/shelter/2022/11/202211021611420_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021611420.jpg","20221102","20221114","20221108",99
2468,441400202200649,"20221102","수청로221","푸들","갈","2021","4.5","종료(반환)","M","Y","옷착용","http://www.animal.go.kr/files/shelter/2022/10/202211021011812_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021011812.jpg","20221102","20221114","20221108",8
2469,441394202202359,"20221102","설문동 135-1 부근","믹스견","금","2019","5","보호중","F","U","없음","http://www.animal.go.kr/files/shelter/2022/10/202211021311366_s.jpg","http://www.animal.go.kr/files/shelter/2022/10/202211021311366.jpg","20221102","20221114","20221108",57
2470,441394202202360,"20221102","설문동135-1 부근","믹스견","흰","2020","5","보호중","M","N","없음","http://www.animal.go.kr/files/shelter/2022/11/202211021511274_s.jpg","http://www.animal.go.kr/files/shelter/2022/11/202211021511274.jpg","20221102","20221114","20221108",57
